,id,x,y,CRI_v2.0.r1,all,MCM_v3.2,MCM_v3.1,MCM_v3.3.1,CRI_v2.0.r2,CRI_v2.0.r3,CRI_v2.0.r4,CRI_v2.0.r5,CRI_v2.2,rxns
4405,DNPETOLO,-0.20200266009782142,0.9336134395578148,False,True,True,True,True,False,False,False,False,False,False
4406,C5TRONCO3H,-0.1464942389123125,-0.3315733234332632,False,True,True,True,True,False,False,False,False,False,False
4407,C3H8,0.2872621289259818,-0.21694717904869543,True,True,True,True,True,True,True,True,True,True,False
4408,T124NCATO2,-0.10499728826382915,0.9046463707542038,False,True,True,True,True,False,False,False,False,False,False
4409,C928OOH,-0.12577693886823194,-0.538335901149047,False,True,True,False,True,False,False,False,False,False,False
4410,CO12C4CHO,-0.13901221504290473,-0.5009178182291973,False,True,True,True,True,False,False,False,False,False,False
4411,HO3C6NO3,0.6420300804661954,-0.11608158561346826,False,True,True,True,True,False,False,False,False,False,False
4412,C23O3ECPAN,0.10633134738679018,0.023246572810045052,False,True,True,True,True,False,False,False,False,False,False
4413,TMB2FUONE,0.14758178129638155,0.42144753403545576,False,True,True,True,True,False,False,False,False,False,False
4414,CH3C2H2O2,-0.15058140271152798,-0.16134447921716233,False,True,True,False,True,False,False,False,False,False,False
4415,C514NO3,-0.062077891910930605,-0.5426878752401132,False,True,True,True,True,False,False,False,False,False,False
4416,C23O3CCHO,0.14558660673534085,0.1413029334778919,False,True,True,True,True,False,False,False,False,False,False
4417,C512CO3,-0.07760714827417181,-0.6251729970469457,False,True,True,True,True,False,False,False,False,False,False
4418,DIBRETO,-0.29824059816291226,-0.135973672511001,False,True,True,True,True,False,False,False,False,False,False
4419,DIBRETO2H,-0.3212286845075526,-0.13118321040961922,False,True,True,True,True,False,False,False,False,False,False
4420,C817NO3,-0.5871534628717665,-0.3461777590479569,False,True,True,False,True,False,False,False,False,False,False
4421,C817O2,-0.6404934781574119,-0.3692671561379569,False,True,True,False,True,False,False,False,False,False,False
4422,C97O,0.0777024594831226,-0.811033655443545,False,True,True,True,True,False,False,False,False,False,False
4423,C97OOH,0.09007558628464629,-0.8269365153932249,False,True,True,True,True,False,False,False,False,False,False
4424,DMMAOH,-0.5349456024972374,-0.6862130832224134,False,True,True,True,True,False,False,False,False,False,False
4425,CLETPAN,0.09400690693283287,-0.051077026578441265,False,True,True,True,True,False,False,False,False,False,False
4426,M23C43OH,0.6592006412407452,-0.37081140189037476,False,True,True,True,True,False,False,False,False,False,False
4427,PHXN,0.5852486265095327,0.008955984535113481,False,True,True,True,True,False,False,False,False,False,False
4428,ETOMEOOH,0.6104497746503583,-0.5702021407096902,False,True,True,True,True,False,False,False,False,False,False
4429,C132O2,-0.2690399788959328,-0.44567770326200484,False,True,True,False,True,False,False,False,False,False,False
4430,C132OH,-0.28915359309524147,-0.4900696620386412,False,True,True,False,True,False,False,False,False,False,False
4431,C915OOH,-0.21201520885283698,-0.7470013402094182,False,True,True,True,True,False,False,False,False,False,False
4432,EGLYOO,0.030076189551254684,0.27426719815782685,False,True,True,True,True,False,False,False,False,False,False
4433,C527OOH,-0.23175398241254486,-0.05912954455163777,False,True,False,False,True,False,False,False,False,False,False
4434,BUT2CO2H,0.37903001032362194,-0.24465950760874877,False,True,True,True,True,False,False,False,False,False,False
4435,C66OOH,0.1842399786183695,-0.09699287788411937,False,True,True,True,True,False,False,False,False,False,False
4436,CNO3CLOOH,0.08415146482037694,-0.18644895729022404,False,True,True,False,True,False,False,False,False,False,False
4437,CH3COCO3,-0.2458591161260898,-0.014339637927384352,False,True,True,True,True,False,False,False,False,False,False
4438,IBUTOL,0.193027142978494,-0.4687606644409693,False,True,True,True,True,False,False,False,False,True,False
4439,DE35TNO3,-0.12064451772759577,0.19162659247451552,False,True,True,True,True,False,False,False,False,False,False
4440,EMPHCOME,-0.13438057891505006,0.1507931676838019,False,True,True,True,True,False,False,False,False,False,False
4441,M33C4NO3,0.4894766768426404,-0.6759385793940372,False,True,True,True,True,False,False,False,False,False,False
4442,LIMALBOH,-0.802026475612098,-0.3755652060921312,False,True,True,False,True,False,False,False,False,False,False
4443,NTM124OLOH,-0.07654367005488649,0.5178769271919539,False,True,True,True,True,False,False,False,False,False,False
4444,NTM123OLO,-0.06628205300199519,0.526324447133317,False,True,True,True,True,False,False,False,False,False,False
4445,NTM123OLO2,-0.0834280277348246,0.5827158858165247,False,True,True,True,True,False,False,False,False,False,False
4446,DMEOBPROH,0.052615089188334796,0.19234846414406537,False,True,True,True,True,False,False,False,False,False,False
4447,RI15NO3,0.3390215799149141,-0.5484089305778785,False,True,False,False,False,False,False,False,False,True,False
4448,NIPBNZ1O2,-0.708603376939886,0.485914066099969,False,True,True,True,True,False,False,False,False,False,False
4449,NIPBNZ1OOH,-0.7123303444578606,0.48805127194767395,False,True,True,True,True,False,False,False,False,False,False
4450,NTM123OLOH,-0.07220459437902982,0.5641700071312241,False,True,True,True,True,False,False,False,False,False,False
4451,C118O2,-0.3101057666736501,-0.7167441888954252,False,True,True,False,True,False,False,False,False,False,False
4452,C732OOH,-0.6727111388314664,-0.41215638493164564,False,True,True,False,True,False,False,False,False,False,False
4453,NOXYFUO2,0.07029351284126628,0.11501167064766671,False,True,True,True,True,False,False,False,False,False,False
4454,C9DCO,-0.310271625235806,-0.9690839688409925,False,True,True,True,True,False,False,False,False,False,False
4455,C6CO3HO25,0.15859357259256135,-0.22392472862294022,False,True,True,True,True,False,False,False,False,False,False
4456,EBENZOLOH,-0.3196763536085463,0.36822431757469887,False,True,True,True,True,False,False,False,False,False,False
4457,OXYEPOXMUC,-0.2547950081849386,0.4046443923330538,False,True,True,True,True,False,False,False,False,False,False
4458,UDECO2,0.883671014214771,-0.08512487839183813,False,True,True,True,True,False,False,False,False,False,False
4459,UDECOH,0.8943175928502918,-0.0698885537066729,False,True,True,True,True,False,False,False,False,False,False
4460,C6CONO34O,0.047533603814969405,0.07602017321122045,False,True,True,True,True,False,False,False,False,False,False
4461,NBPINAO,-0.07513487410680253,-0.6849332760721397,False,True,True,True,True,False,False,False,False,False,False
4462,NBPINAOOH,-0.06791974764402209,-0.6821794795630924,False,True,True,True,True,False,False,False,False,False,False
4463,C1011NO3,-0.3204714858874357,-0.6765217751350275,False,True,True,False,True,False,False,False,False,False,False
4464,EMALANHYO,-0.24695553475500898,0.46269972118348957,False,True,True,True,True,False,False,False,False,False,False
4465,EMALNHY2OH,-0.27610466023671876,0.49421123984490745,False,True,True,True,True,False,False,False,False,False,False
4466,IPRCHOO,0.1288141036186803,-0.2694766705924573,False,True,True,True,True,False,False,False,False,False,False
4467,IPRCHOOA,0.18196473973895966,-0.2926868860295382,False,True,True,True,True,False,False,False,False,False,False
4468,HEPTO2,0.7276677004552443,-0.11098342426278929,False,True,True,True,True,False,False,False,False,False,False
4469,H3C2C4CO3,-0.3447975721764477,-0.26519691957686253,False,True,True,True,True,False,False,False,False,False,False
4470,H3C2C4CO3H,-0.36854149823727034,-0.2226896869628806,False,True,True,True,True,False,False,False,False,False,False
4471,CLCOCH2O2,0.15170151542075505,-0.12313633435491456,False,True,True,True,True,False,False,False,False,False,False
4472,COHM2PAN,-0.3178189632326278,0.09180017079057223,False,True,True,False,True,False,False,False,False,False,False
4473,C929O2,0.03355450822452033,-0.49946664458937406,False,True,True,False,True,False,False,False,False,False,False
4474,C136OH,-0.22634214749265746,-0.4865956787981264,False,True,True,False,True,False,False,False,False,False,False
4475,C823OOH,-0.7263988311344436,-0.3056121979794236,False,True,True,False,True,False,False,False,False,False,False
4476,C4MCONO3O,-0.1591268122791022,-0.4688659454491766,False,True,True,True,True,False,False,False,False,False,False
4477,C4MCONO3OH,-0.1762233272456365,-0.49851839734517833,False,True,True,True,True,False,False,False,False,False,False
4478,DMEBMUPAN,0.12545499862403742,0.26185818162048413,False,True,True,True,True,False,False,False,False,False,False
4479,C54O2,0.2908409180893763,-0.47667838184319555,False,True,True,True,True,False,False,False,False,False,False
4480,DMK2OH,-0.09664227414828674,0.07154133156913889,False,True,True,True,True,False,False,False,False,False,False
4481,C813OOH,-0.10650379952431432,-0.6625967010307257,False,True,True,True,True,False,False,False,False,False,False
4482,PNCATECO2,-0.5776366538372644,0.5853077901599932,False,True,True,True,True,False,False,False,False,False,False
4483,PNCATECOOH,-0.5819237933612513,0.5891478745372731,False,True,True,True,True,False,False,False,False,False,False
4484,C129OH,-0.26257136486402965,-0.6414227608880267,False,True,True,False,True,False,False,False,False,False,False
4485,C4CHO2O,-0.025172543213000664,-0.09618869422705612,False,True,True,True,True,False,False,False,False,False,False
4486,RN31NO3,0.8114819315795914,-0.1906627029280903,True,True,False,False,False,True,True,False,False,True,False
4487,BUTACID,0.2722138435996404,-0.10098542706029745,False,True,True,True,True,False,False,False,False,False,False
4488,MXYLCO2H,-0.3898338748613701,0.8494712916347944,False,True,True,True,True,False,False,False,False,False,False
4489,C7OHCO2PAN,-0.038081581248374796,-0.0767355454392824,False,True,True,True,True,False,False,False,False,False,False
4490,RC16O2,0.5264958510928102,-0.2673160910626996,True,True,False,False,False,True,True,False,False,True,False
4491,C811CO3H,-0.14401925561092876,-0.6039484120850029,False,True,True,True,True,False,False,False,False,False,False
4492,HM2C43O2,0.4902783434255562,-0.1528838830514031,False,True,True,True,True,False,False,False,False,False,False
4493,C5124COO,-0.10717098521518298,-0.29786928599775087,False,True,True,True,True,False,False,False,False,False,False
4494,MXYL1OOH,-0.3824979476213658,0.8514206406972915,False,True,True,True,True,False,False,False,False,False,False
4495,KLIMONONIC,-0.7425976165750197,-0.4156082430016045,False,True,True,False,True,False,False,False,False,False,False
4496,CLCOCH2O,0.07506625813195567,-0.17416239846185033,False,True,True,True,True,False,False,False,False,False,False
4497,CO356OCO,0.2998051447409058,0.25694171183894743,False,True,True,True,True,False,False,False,False,False,False
4498,C83O2,0.34655410007627796,0.07975947895582425,False,True,True,True,True,False,False,False,False,False,False
4499,C83OOH,0.30068321352908556,0.07865153548994419,False,True,True,True,True,False,False,False,False,False,False
4500,ACETC2H4O,0.4196068529004995,-0.3240529890100672,False,True,True,True,True,False,False,False,False,False,False
4501,CO2C4DIAL,-0.19068150131012795,0.019904608611567953,False,True,True,True,True,False,False,False,False,False,False
4502,NC9H20,0.8419098145766908,-0.06590945365102363,True,True,True,True,True,True,False,False,False,True,False
4503,C3NO3COO2,0.019672774197756482,-0.2520612610616616,False,True,True,True,True,False,False,False,False,False,False
4504,BCLKCCO,-0.17253523305404872,-0.310495756224484,False,True,True,False,True,False,False,False,False,False,False
4505,C126OOA,-0.26041161836264337,-0.5609283243705792,False,True,True,False,True,False,False,False,False,False,False
4506,ALCOCH2OOH,-0.11831399747960902,-0.1585944710566065,False,True,True,True,True,False,False,False,False,False,False
4507,C7DDCO,0.0024623209188687767,0.17869448552842937,False,True,True,True,True,False,False,False,False,False,False
4508,TM124BNO3,-0.3507061732230119,0.7428792773007773,False,True,True,True,True,False,False,False,False,False,False
4509,C727O,-0.10591291484373566,-0.26528897105893023,False,True,True,False,True,False,False,False,False,False,False
4510,HIEB2OOH,-0.4609193251116368,-0.38138354588769685,False,True,True,False,True,False,False,False,False,False,False
4511,MVKOHANO3,-0.40877289008624074,-0.23281658883415146,False,True,True,True,True,False,False,False,False,False,False
4512,MPRKBOOH,0.23101178956140878,-0.2581935600658294,False,True,True,True,True,False,False,False,False,False,False
4513,HO3C5NO3,0.47548055902879205,-0.13453620321839332,False,True,True,True,True,False,False,False,False,False,False
4514,IPRMEETO,0.7013372742318447,-0.664890992827184,False,True,True,True,True,False,False,False,False,False,False
4515,C6OH5O2,0.26055488153277895,-0.22828554863893846,False,True,True,True,True,False,False,False,False,False,False
4516,C57NO3CO2H,-0.4048488670413116,0.08215345831849552,False,True,True,False,True,False,False,False,False,False,False
4517,MMALNBCO2H,-0.3824761762455612,0.12590402193546302,False,True,True,False,True,False,False,False,False,False,False
4518,C7OHO2CO3H,-0.04218617515901635,-0.06784388272491182,False,True,True,True,True,False,False,False,False,False,False
4519,MCOCOMOOOH,0.2668937780646188,0.16364797464262093,False,True,True,True,True,False,False,False,False,False,False
4520,MCOCOMOXO2,0.256501560224107,0.13832596553874876,False,True,True,True,True,False,False,False,False,False,False
4521,C5DICARBO2,-0.1416452359806074,0.05164844156382342,False,True,True,True,True,False,False,False,False,False,False
4522,CARB31,0.7686950052300454,-0.23588868672010455,True,True,False,False,False,True,True,False,False,True,False
4523,C4CHOBO,0.5731991385821218,0.024374859831623796,False,True,True,True,True,False,False,False,False,False,False
4524,C41OOH,-0.3446327400204553,-0.15457649588854727,False,True,True,True,True,False,False,False,False,False,False
4525,LIMONONIC,-0.7563976763552277,-0.4051075845740687,False,True,True,False,True,False,False,False,False,False,False
4526,MALANHY2OH,-0.378157738561802,0.2911174076387897,False,True,True,True,True,False,False,False,False,False,False
4527,MALANHYO2,-0.36498128557979137,0.27690501015855373,False,True,True,True,True,False,False,False,False,False,False
4528,INCNCHO,-0.5050174491939069,0.060797420564198346,False,True,True,False,True,False,False,False,False,False,False
4529,RN24OOH,0.7248595688434898,-0.17528471638310805,True,True,False,False,False,True,True,False,False,True,False
4530,H1C23C4O,-0.1509061084697938,-0.3613078262894852,False,True,True,True,True,False,False,False,False,False,False
4531,H1C23C4OOH,-0.17899703810985368,-0.3905908347944934,False,True,True,True,True,False,False,False,False,False,False
4532,C822OH,-0.6081597468483404,-0.3726273784359815,False,True,True,False,True,False,False,False,False,False,False
4533,C151OH,-0.09845493200883182,-0.35890306056089394,False,True,True,False,True,False,False,False,False,False,False
4534,CLETO3,0.22681219814623543,0.06235207978640345,False,True,True,True,True,False,False,False,False,False,False
4535,RI14O2,0.4017453617572859,-0.4341023996121659,True,True,False,False,False,True,True,True,False,True,False
4536,C6NO3CO5O,0.23994240502519193,-0.16231213225233687,False,True,True,True,True,False,False,False,False,False,False
4537,C6NO3CO5O2,0.2546528581595153,-0.15849298254018118,False,True,True,True,True,False,False,False,False,False,False
4538,NOPINDOH,-0.11109812506530692,-0.7748432018372896,False,True,True,True,True,False,False,False,False,False,False
4539,PRONOCOMO2,0.7499276311372656,-0.24630029755108807,False,True,True,True,True,False,False,False,False,False,False
4540,IC3H7OOH,0.21697986318323892,-0.34087717862752986,True,True,True,True,True,True,True,True,True,True,False
